Date and time,Mode,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Label
2016-03-23 02:23:23,1,-87.94648,-0.01636461,0.0389749,-27.130721,-0.01754799,0.974897,1.789675,-46.2245,-0.980625,-
2016-03-23 03:01:36,1,-90.79302,-0.0233278,0.0324646,-27.649702,-0.01820293,0.974897,1.872249,-36.1236,-1.550655,-
2016-03-23 09:02:51,3,-50.94721,-0.02196766,0.0031406,-28.025264,-0.00903513,0.974897,-4.474892,-812.5387,?,L
2016-03-23 13:48:57,2,-19.30793,-0.01000604,0.2019165,-15.008544,-0.0017555,0.974897,5.635356,424.1991,-0.732496,P
2016-03-23 13:57:40,3,-0.6941,-0.01470342,0.0967583,-21.775743,0.00252721,0.974897,4.458038,280.1834,-0.063701,P
2016-03-23 14:28:37,3,-69.71906,-0.0244891,-0.0097423,-29.812204,-0.01335419,0.974897,-0.675226,-347.7439,?,-
2016-03-23 16:23:41,2,-76.06729,-0.01505226,0.0646747,-24.647783,-0.0148148,0.974897,-1.591493,-459.8264,-1.247024,L
2016-03-23 22:22:53,3,-27.64812,-0.02303299,0.1134049,-20.708207,-0.00367442,0.974897,1.252879,-111.8882,-0.418821,-
2016-03-23 23:07:42,3,-80.296,-0.03221031,0.1465597,-20.051877,-0.01578775,0.974897,5.668397,428.2408,-0.589638,P
2016-03-25 03:09:03,3,-77.66414,-0.00957504,0.0805086,-24.331824,-0.01518221,0.974897,3.851826,206.0284,-0.425467,P
2016-03-25 04:50:35,1,-70.97431,-0.01038082,0.1066696,-22.429813,-0.013643,0.974897,4.173409,245.3662,0.40982,P
2016-03-25 07:25:57,1,-25.63856,-0.01491404,?,-26.146854,-0.00321206,0.974897,2.327254,19.5349,-2.353015,N
2016-03-25 09:45:14,1,-72.92105,-0.01390648,0.0573088,-25.679206,-0.01409091,0.974897,2.627729,56.2906,0.160662,N
2016-03-25 14:57:50,3,-57.88979,-0.01159071,0.0608225,-24.888021,-0.01063249,0.974897,0.801091,-167.1532,0.059731,-
2016-03-25 15:34:06,2,3.4808,-0.0239761,0.0856368,-22.339049,0.00348778,0.974897,3.543317,168.2901,-0.462817,P
2016-03-25 18:23:32,1,-67.7954,-0.01857473,0.0857752,-23.73366,-0.01291159,0.974897,3.570107,171.5672,-0.612302,P
2016-03-25 21:06:57,2,-57.80644,-0.01098226,0.025177,-27.576414,-0.01061331,0.974897,2.374358,25.297,-0.810212,P
2016-03-25 21:34:55,3,-59.84861,-0.02163437,0.1139986,-21.564908,-0.01108318,0.974897,3.174491,123.1733,-0.076421,P
2016-03-25 21:48:42,1,-74.86041,-0.01891687,0.0821222,-24.191855,-0.01453712,0.974897,4.047962,230.0208,0.13563,P
2016-03-27 00:58:04,?,-59.66195,-0.02787469,-0.0159363,-30.327668,-0.01104023,0.974897,1.378234,-96.554,-1.153418,P
2016-03-27 03:33:03,2,-49.19789,-0.01883148,0.0252201,-27.493818,-0.00863264,0.974897,3.023268,104.675,-1.189818,P
2016-03-27 04:25:01,1,-71.80102,-0.02042973,?,-24.012712,-0.01383321,0.974897,4.457247,280.0866,-0.583729,P
2016-03-27 05:25:08,1,-50.89289,-0.02334583,0.1006457,-21.931365,-0.00902263,0.974897,0.392271,-217.1622,-0.622711,L
2016-03-27 07:13:23,1,-13.65264,-0.03203717,0.0547286,-24.308643,-0.00045432,0.974897,-0.162159,-284.9829,-0.320215,L
2016-03-27 07:49:41,1,-130.52294,-0.0173794,0.0331118,-28.804115,-0.02734407,0.974897,4.906071,334.9891,-1.947542,-
2016-03-27 11:14:43,2,-14.15554,-0.02208676,0.1404235,-19.214656,-0.00057002,0.974897,5.934227,460.7585,-1.892973,L
2016-03-27 11:22:47,1,-63.59595,-0.02325607,0.1091196,-21.690575,-0.01194537,0.974897,1.098711,-130.7467,-1.851109,-
2016-03-27 14:47:56,3,-71.39944,-0.01974375,0.0888999,-23.696259,-0.01374082,0.974897,4.356798,267.7993,-0.715732,P
2016-03-27 16:14:00,1,-27.86449,-0.01938531,0.0620993,-25.05499,-0.00372421,0.974897,6.928278,582.356,-0.962555,N
2016-03-27 18:09:17,2,-47.74241,-0.00142746,0.088978,-22.651839,-0.00829776,0.974897,0.196063,-241.1634,-1.2897,L
2016-03-27 18:14:58,?,-47.21146,-0.01769318,0.0847322,-23.204163,-0.0081756,0.974897,2.139638,-3.4153,-0.278809,P
2016-03-28 03:07:42,2,-39.90261,-0.02721087,0.1010306,-22.041771,-0.00649396,0.974897,2.950782,95.8081,0.598749,-
2016-03-28 04:53:05,2,-11.34515,-0.01370587,0.155477,-18.002211,7.66e-05,0.974897,5.116224,360.6961,-1.263274,P
2016-03-28 05:01:06,3,-4.40765,-0.01645983,?,-22.929878,0.00167279,0.974897,1.461518,-86.3663,-1.172692,N
2016-03-28 18:27:26,1,-44.99857,-0.02776829,0.0278345,-27.857849,-0.00766645,0.974897,7.573602,661.2954,-1.641989,N
2016-03-28 23:37:54,1,-68.49295,-0.02476521,0.0674546,-25.002012,-0.01307209,0.974897,3.451552,157.0649,-1.328063,N
2016-04-03 00:30:15,1,-68.17311,-0.02482365,0.1309665,-20.343527,-0.0129985,0.974897,1.668683,-61.0249,0.014456,L
2016-04-03 00:49:34,3,-51.10398,-0.01571189,?,-26.102549,-0.00907119,0.974897,2.705024,65.7457,-1.342422,P
2016-04-03 10:12:43,?,-40.34104,-0.01584424,0.1635391,-17.577808,-0.00659484,0.974897,1.965117,-24.7635,-0.821108,-
2016-04-03 10:41:59,2,-19.75806,-0.01868248,0.0535325,-25.023193,-0.00185906,0.974897,3.545264,168.5282,0.24131,N
2016-04-03 13:34:11,2,31.82731,-0.01772096,0.1455543,-17.995093,0.0100098,0.974897,6.223455,496.1384,-1.368409,P
2016-04-04 02:04:51,2,-28.71635,-0.02008759,0.07233,-23.592509,-0.00392021,0.974897,1.352283,-99.7285,-1.749353,L
2016-04-04 03:12:31,3,-29.21773,-0.01386151,0.0237132,-27.280862,-0.00403556,0.974897,3.567486,171.2466,-0.911617,N
2016-04-04 08:43:18,3,-19.49958,-0.03207004,0.0458862,-25.279545,-0.00179959,0.974897,1.595661,-69.9573,-0.922402,-
2016-04-04 09:18:40,3,12.89546,-0.02077713,0.0433459,-25.018886,0.00565392,0.974897,3.042397,107.0149,-1.13407,P
2016-04-04 12:55:14,2,-51.37357,-0.01674679,0.0254587,-27.371202,-0.00913322,0.974897,1.944854,-27.2421,-0.736571,N
2016-04-04 16:14:19,3,-38.31229,-0.00226777,0.066772,-24.371406,-0.00612806,0.974897,2.836066,81.7754,-0.268903,P
2016-04-04 18:02:02,2,-71.76306,-0.02725033,0.1569596,-19.077759,-0.01382448,0.974897,5.052752,352.9319,-1.793923,-
2016-04-04 19:35:59,2,29.5887,-0.02011757,0.0947554,-21.272992,0.00949474,0.974897,4.119823,238.8113,-1.220885,P
2016-04-04 19:54:34,1,-64.36139,-0.02117456,0.0800954,-24.076296,-0.01212149,0.974897,3.686572,185.8137,-2.4854,P
2016-04-04 21:14:44,1,-46.84661,-0.02421912,0.0506802,-26.578201,-0.00809165,0.974897,9.522766,899.7272,-1.315098,N
2016-04-04 21:55:03,1,-43.68692,-0.01478225,0.0325387,-27.272326,-0.00736466,0.974897,5.882269,454.4027,-0.733175,N
2016-04-04 22:26:58,2,-32.88205,-0.01529207,?,-26.636345,-0.00487866,0.974897,6.312466,507.0267,-1.666311,N
2016-04-04 22:35:31,1,-64.29906,-0.01050746,0.1297054,-20.372323,-0.01210715,0.974897,1.795028,-45.5697,-0.894769,L
2016-04-08 06:36:48,1,-89.26554,-0.02305732,0.105081,-22.987327,-0.01785148,0.974897,4.81033,323.2776,-1.089642,N
2016-04-08 07:58:19,1,-45.58738,-0.01304859,0.1230215,-20.287495,-0.00780192,0.974897,0.484365,-205.8967,-0.851934,-
2016-04-08 16:49:09,3,-76.19153,-0.01924633,0.0529007,-26.102604,-0.01484339,0.974897,3.014131,103.5573,-1.246017,P
2016-04-08 18:22:03,2,-22.33902,-0.01321842,0.1349669,-19.569712,-0.0024529,0.974897,4.598636,297.3821,0.488859,P
2016-04-08 22:18:20,1,-70.59279,-0.02117526,0.0764769,-24.534722,-0.01355522,0.974897,4.302188,261.1191,0.25759,N
2016-04-08 22:30:58,3,-43.86986,-0.02380105,0.0304486,-26.950912,-0.00740676,0.974897,2.476244,37.7601,-1.431261,P
2016-04-09 01:31:51,3,-18.07237,-0.02093388,0.1663959,-17.293383,-0.00147122,0.974897,4.511078,286.6716,-1.180584,P
2016-04-09 04:54:54,3,-25.02832,-0.0282229,0.1010913,-21.50308,-0.00307166,0.974897,1.19554,-118.9021,-0.954481,L
2016-04-09 06:47:10,1,-53.19752,-0.02360579,0.1018435,-22.296003,-0.00955288,0.974897,3.308693,139.5896,-0.657198,P
2016-04-09 07:18:27,?,-1.97921,-0.02091833,0.0583994,-24.35815,0.00223153,0.974897,3.704269,187.9785,-1.314758,P
2016-04-09 09:03:10,2,-56.91535,-0.02608761,0.0625424,-25.237934,-0.01040829,0.974897,4.340231,265.7727,-0.539053,N
2016-04-09 09:17:36,3,-83.6539,-0.02902845,0.0937555,-23.436738,-0.01656035,0.974897,3.17235,122.9115,-0.313993,P
2016-04-09 15:25:35,3,-69.25404,-0.02117946,0.0343239,-26.996842,-0.0132472,0.974897,1.142897,-125.3418,-1.612033,-
2016-04-09 17:13:27,3,-44.18404,-0.01900127,0.0823573,-23.364636,-0.00747904,0.974897,2.539659,45.5174,-0.34175,-
2016-04-09 17:43:30,3,-47.48929,-0.01702841,0.1041908,-22.016422,-0.00823952,0.974897,3.275566,135.5373,-0.865654,P
2016-04-09 19:09:07,2,-39.81476,-0.02041631,0.0736909,-23.440503,-0.00647375,0.974897,-0.64539,-344.0942,-0.468277,-
2016-04-09 19:14:38,1,-66.51961,-0.02553065,0.0890677,-23.490241,-0.01261806,0.974897,3.643056,180.4906,1.025962,P
2016-04-09 23:26:19,2,-29.1685,-0.00917489,0.0016526,-28.511198,-0.00402424,0.974897,1.399537,-93.9481,-1.357761,-
2016-04-09 23:35:26,2,-11.19711,-0.02365132,-0.0039088,-28.466295,0.00011066,0.974897,0.837162,-162.7407,-1.359986,-
2016-04-11 04:20:08,1,-43.45915,-0.00778224,0.0782901,-23.693374,-0.00731226,0.974897,2.980381,99.4288,-1.325261,-
2016-04-11 05:15:01,3,-22.73336,-0.02153912,0.0499132,-25.111734,-0.00254363,0.974897,1.943653,-27.3891,0.208451,N
2016-04-11 07:49:45,1,32.35481,-0.00282898,0.1507847,-17.548663,0.01013117,0.974897,5.692963,431.2458,-0.518031,P
2016-04-11 09:27:00,1,-33.9297,-0.02494221,0.0218612,-27.344424,-0.0051197,0.974897,2.426053,31.6205,-1.113651,-
2016-04-11 10:25:43,2,-76.83684,-0.02553186,0.089502,-23.832379,-0.01499186,0.974897,4.871709,330.7859,-0.479177,N
2016-04-11 10:40:11,1,50.75474,-0.02178925,0.1223876,-19.037604,0.01436466,0.974897,4.826444,325.2488,-0.977028,P
2016-04-11 14:35:49,3,-56.06189,-0.01288265,0.0445391,-26.274814,-0.01021192,0.974897,2.924648,92.6112,-1.617248,N
2016-04-11 17:49:00,2,-20.45501,-0.02173463,?,-24.602838,-0.00201942,0.974897,2.058407,-13.3518,-0.26182,N
2016-04-11 18:08:55,3,-9.62766,-0.01198828,0.0692439,-23.396051,0.00047176,0.974897,1.095139,-131.1838,-1.071043,N
2016-04-11 20:52:07,2,-21.24491,-0.02844351,0.0702479,-24.284451,-0.00220116,0.974897,6.383665,515.736,0.831594,N
2016-04-11 22:44:40,3,-23.97692,-0.01510409,0.1002882,-21.521476,-0.00282975,0.974897,1.074788,-133.6732,-0.738944,L
2016-04-14 01:24:10,1,-62.76713,-0.01872361,0.0563159,-25.551799,-0.01175468,0.974897,2.651111,59.1508,-0.931952,P
2016-04-14 04:01:56,?,-75.72921,-0.03943448,0.1624053,-18.413221,-0.01473702,0.974897,2.410068,29.6652,-1.514624,L
2016-04-14 05:28:47,1,-29.36942,-0.02988391,0.0987006,-22.092106,-0.00407046,0.974897,3.643971,180.6025,-0.771357,P
2016-04-14 07:11:53,3,-78.319,-0.02292847,0.0055419,-29.04111,-0.01533288,0.974897,0.196334,-241.1302,-0.67922,-
2016-04-14 08:30:54,2,-38.17001,-0.0117305,?,-22.184999,-0.00609532,0.974897,1.885851,-34.4598,-0.765681,-
2016-04-14 09:35:58,2,-78.43865,-0.0260356,0.035197,-27.032248,-0.01536041,0.974897,0.530621,-200.2385,-0.358374,-
2016-04-14 11:23:00,2,-45.80374,-0.01281353,0.0998333,-21.930391,-0.0078517,0.974897,0.701448,-179.342,0.259368,L
2016-04-17 01:22:38,1,-16.44264,-0.01146506,0.0666733,-24.060827,-0.00109624,0.974897,3.649846,181.3212,-2.144779,N
2016-04-17 03:38:30,3,-52.02751,-0.01714686,0.1391814,-19.692711,-0.00928368,0.974897,3.381414,148.4853,-0.593889,P
2016-04-17 10:03:50,2,-72.99236,-0.02723436,0.0905819,-23.512968,-0.01410732,0.974897,3.64733,181.0135,0.962683,P
2016-04-17 13:59:57,3,-53.36967,-0.03128705,0.180679,-16.980254,-0.00959249,0.974897,4.396604,272.6685,-0.610927,P
2016-04-17 14:20:50,2,-13.45025,-0.01185847,0.0723862,-23.669005,-0.00040775,0.974897,4.108633,237.4424,-1.269548,P
2016-04-17 15:57:13,1,-35.99231,-0.02575258,0.1358664,-19.109055,-0.00559427,0.974897,-0.231476,-293.4621,-1.123556,L
2016-04-17 21:13:27,?,-55.14376,-0.02120975,0.021593,-28.579247,-0.01000068,0.974897,8.218882,740.2293,-1.142923,N
2016-04-19 00:10:35,2,-31.17835,-0.01720111,0.0330357,-26.777986,-0.00448667,0.974897,4.330944,264.6366,-1.218846,N
2016-04-19 00:55:17,2,15.18898,-0.01156316,0.1410761,-18.474487,0.00618162,0.974897,5.076929,355.8894,-0.811543,P
2016-04-19 09:51:27,2,-112.97023,-0.02267679,0.0302545,-28.534994,-0.02330551,0.974897,4.018707,226.4423,-0.042074,-
2016-04-19 12:06:40,2,-93.23405,-0.02013419,0.0214925,-28.532108,-0.01876457,0.974897,2.403024,28.8035,-0.914898,-
2016-04-19 15:52:20,1,-54.77295,-0.01382814,0.1240221,-20.766398,-0.00991536,0.974897,3.149952,120.1716,-0.364765,P
2016-04-19 16:36:04,2,1.71273,-0.02619007,0.0788443,-22.436075,0.00308098,0.974897,0.57983,-194.219,-1.479376,N
2016-04-19 16:49:34,2,-5.25067,-0.02016453,0.1707549,-16.898465,0.00147883,0.974897,5.666355,427.991,-2.009111,P
2016-04-21 08:50:16,1,-65.69573,-0.03168308,-0.0421756,-31.898758,-0.0124285,0.974897,-1.287397,-422.6278,-0.56584,-
2016-04-21 09:15:54,2,-64.88114,-0.03319075,0.0896844,-23.38993,-0.01224107,0.974897,3.459483,158.0351,-0.277101,P
2016-04-21 10:05:51,3,-36.08983,-0.01452754,0.0508304,-25.001586,-0.00561671,0.974897,-0.295285,-301.2676,-0.990576,L
2016-04-21 10:57:55,3,-6.88071,-0.02635887,?,-20.919829,0.00110378,0.974897,3.483373,160.9574,-0.018077,P
2016-04-21 11:24:09,2,-50.32103,-0.01477494,?,-22.295618,-0.00889105,0.974897,2.93427,93.7883,-0.861866,P
2016-04-21 12:02:48,1,-73.52407,-0.02645687,0.1551756,-19.281447,-0.01422965,0.974897,5.381179,393.1068,-0.755938,P
2016-04-21 13:58:10,1,-33.84114,-0.01007317,0.0059148,-28.453381,-0.00509933,0.974897,2.457981,35.5262,-1.194926,-
2016-04-21 17:12:51,1,-51.71996,-0.02238921,0.1428073,-19.528362,-0.00921292,0.974897,4.057106,231.1394,-1.717771,P
2016-04-21 19:08:50,?,-87.57348,-0.02102282,0.1203963,-22.062033,-0.01746217,0.974897,6.045642,474.3874,-0.371196,P
2016-04-21 20:44:41,2,1.48542,-0.0237056,0.0305587,-25.570977,0.00302868,0.974897,-1.010106,-388.7081,?,-
2016-04-21 21:50:17,3,-90.35901,-0.03090954,0.0820375,-24.34298,-0.01810307,0.974897,2.89369,88.8244,-0.397724,N
2016-04-21 23:29:48,1,-32.02346,-0.01322887,0.0437962,-25.861953,-0.00468111,0.974897,2.982147,99.6449,-0.526163,P
2016-04-23 01:18:38,2,-39.51043,-0.02448235,0.1010152,-21.871781,-0.00640373,0.974897,1.767021,-48.9957,-0.46413,L
2016-04-23 01:39:00,2,-79.76648,-0.03159535,0.1434977,-20.353105,-0.01566592,0.974897,6.387266,516.1766,-1.612286,-
2016-04-23 01:59:50,?,-27.68749,-0.01574177,0.0591375,-24.517323,-0.00368348,0.974897,1.568172,-73.3198,-1.199388,-
2016-04-23 04:53:45,1,-24.64837,-0.01217074,0.074286,-23.294498,-0.00298424,0.974897,0.75528,-172.7571,-1.181447,L
2016-04-23 06:58:51,1,15.50244,-0.01957975,-0.0572012,-31.289902,0.00625374,0.974897,-1.691642,-472.0771,-2.053009,-
2016-04-23 10:00:42,3,-36.26107,-0.00915485,?,-19.900454,-0.00565611,0.974897,1.418316,-91.651,-2.214104,P
2016-04-23 11:32:00,1,8.04663,-0.02183233,0.169783,-16.691188,0.00453829,0.974897,5.569084,416.0924,-1.557099,P
2016-04-23 12:18:09,2,-47.60037,-0.01946142,0.125071,-20.510864,-0.00826508,0.974897,2.846815,83.0903,-1.017931,-
2016-04-23 13:11:35,3,-46.94206,-0.02320145,?,-24.548642,-0.00811361,0.974897,-3.691233,-716.6774,?,L
2016-04-23 13:23:04,1,-41.73721,-0.02069219,0.1196789,-20.915061,-0.00691607,0.974897,3.899924,211.9121,-0.704295,P
2016-04-23 16:43:55,1,-61.35464,-0.02743305,0.0442121,-26.097625,-0.01142969,0.974897,0.722597,-176.755,-0.291458,-
2016-04-23 19:50:06,1,-33.09857,-0.02294453,0.0597598,-24.161001,-0.00492847,0.974897,-1.471624,-445.1634,-1.954961,L
2016-04-23 20:42:39,1,-34.02684,-0.02843645,0.1065331,-21.628434,-0.00514205,0.974897,3.558426,170.1382,-0.546772,P
2016-04-23 21:03:57,2,-39.35335,-0.01743216,0.1014133,-21.776777,-0.00636759,0.974897,1.301022,-105.9991,-0.109064,L
2016-04-23 23:12:03,1,-55.45385,-0.01867688,?,-20.285556,-0.01007202,0.974897,3.477343,160.2197,-0.883336,P
2016-04-23 23:19:27,2,-88.99422,-0.02129221,0.1175472,-22.267546,-0.01778906,0.974897,5.900272,456.605,-1.227183,N
2016-04-24 03:05:51,2,-50.94445,-0.01863358,0.0089756,-28.972169,-0.00903449,0.974897,5.320899,385.7331,-0.956067,N
2016-04-24 04:37:27,2,23.05596,-0.02171945,0.1079738,-20.750173,0.00799167,0.974897,6.04636,474.4752,0.648587,L
2016-04-24 07:08:55,3,-114.02998,-0.02401926,0.1801722,-17.949448,-0.02354934,0.974897,2.527757,44.0615,-0.399837,L
2016-04-24 07:19:03,2,-34.8998,-0.01654972,0.0320287,-26.254682,-0.00534291,0.974897,-0.497452,-325.9976,-1.151553,L
2016-04-24 11:15:56,1,-64.03413,-0.02035907,0.0531044,-25.601935,-0.01204619,0.974897,1.219467,-115.9753,-0.594284,-
2016-04-24 20:35:18,3,-26.98409,-0.02174667,0.0946813,-21.875235,-0.00352164,0.974897,0.391356,-217.2741,-0.434622,-
2016-04-26 03:59:18,1,-40.07983,-0.01953726,0.0514594,-25.047367,-0.00653474,0.974897,-0.215439,-291.5003,-0.462565,-
2016-04-26 04:17:59,2,-22.20277,-0.02568082,0.200902,-14.619056,-0.00242155,0.974897,1.89063,-33.8751,-0.548547,P
2016-04-26 05:27:34,1,-68.98835,-0.02283083,0.0636536,-25.38731,-0.01318607,0.974897,4.262223,256.2303,-0.752721,P
2016-04-26 07:59:07,3,2.57692,-0.0097365,0.086755,-22.305013,0.00327981,0.974897,3.730147,191.1441,-1.437191,N
2016-04-26 08:13:57,3,-5.17826,-0.02572504,-0.0373415,-30.669498,0.00149549,0.974897,0.852046,-160.9202,-0.64095,N
2016-04-26 11:19:08,1,-20.41317,-0.02287433,0.0672578,-24.149213,-0.00200979,0.974897,4.018818,226.4558,-0.554601,N
2016-04-26 11:38:43,1,-25.31575,-0.02251737,0.009216,-27.885117,-0.00313779,0.974897,1.213559,-116.698,-1.155445,-
2016-04-26 18:43:16,1,7.88813,-0.01689119,0.1530316,-17.834364,0.00450183,0.974897,5.409112,396.5237,-0.301531,P
2016-04-26 22:33:29,3,-80.27261,-0.02012721,0.1167229,-21.966428,-0.01578237,0.974897,4.54563,290.8982,0.189001,P
2016-04-26 23:42:53,2,-59.12445,-0.02048335,0.0260163,-28.689549,-0.01091656,0.974897,10.675161,1040.694,0.057368,N
2016-04-27 00:56:40,1,-21.8175,-0.02094276,-0.0104837,-29.201617,-0.0023329,0.974897,1.348048,-100.2466,0.162183,-
2016-04-27 01:12:15,2,-66.54047,-0.02263266,0.1378989,-20.203692,-0.01262285,0.974897,4.373028,269.7846,-0.96281,P
2016-04-27 02:19:14,3,-5.32582,-0.0257387,0.0215926,-26.847428,0.00146153,0.974897,2.762388,72.7628,-0.661508,P
2016-04-27 04:25:23,1,-19.31378,-0.01876762,0.0593694,-24.659916,-0.00175684,0.974897,3.910428,213.1969,-1.038378,N
2016-04-27 06:45:49,1,-83.35946,-0.01313384,?,-22.045599,-0.0164926,0.974897,0.356455,-221.5433,-0.440137,L
2016-04-27 11:02:54,3,-69.73899,-0.02886721,0.0970826,-22.601994,-0.01335878,0.974897,0.777258,-170.0686,-0.763937,L
2016-04-27 17:01:55,1,-40.83069,-0.01598453,0.0267633,-27.19732,-0.0067075,0.974897,2.841875,82.486,-0.537904,N
2016-04-27 17:17:27,2,-24.52035,-0.02525122,0.1005566,-21.75529,-0.00295478,0.974897,2.826724,80.6327,-0.313168,-
2016-04-27 21:23:14,3,-45.40293,-0.0174044,0.0406723,-26.452639,-0.00775949,0.974897,3.787047,198.1044,-1.866047,N
2016-04-27 23:36:32,3,-27.26141,-0.01654857,0.0455354,-25.386519,-0.00358545,0.974897,1.089299,-131.8981,-0.869469,-
2016-04-30 00:15:08,1,-69.99679,-0.02004426,0.0876211,-23.699764,-0.01341809,0.974897,3.939012,216.6935,-0.701076,P
2016-04-30 00:31:27,3,-50.28526,-0.00674115,0.1374079,-19.731262,-0.00888282,0.974897,3.017272,103.9415,0.434659,P
2016-04-30 00:39:02,1,-31.61277,-0.02528658,0.2011038,-15.229231,-0.00458662,0.974897,5.073917,355.5209,0.369108,P
2016-04-30 03:13:35,1,-11.09107,-0.02060187,0.1650483,-17.30382,0.00013506,0.974897,4.903288,334.6488,-1.200868,P
2016-04-30 10:16:49,3,-58.54945,-0.0209201,0.0938526,-22.05883,-0.01078426,0.974897,-3.189454,-655.2973,?,L
2016-04-30 10:23:17,?,-98.61778,-0.01146484,0.0840462,-24.82009,-0.02000327,0.974897,6.185036,491.4387,0.631672,P
2016-04-30 11:13:31,2,-2.92358,-0.00766702,0.0563052,-24.036568,0.00201425,0.974897,0.186554,-242.3266,-0.57066,L
2016-04-30 12:51:10,2,-23.17604,-0.01996576,0.0391033,-26.119984,-0.00264548,0.974897,3.752478,193.8757,-2.361915,P
2016-04-30 14:32:29,1,-53.9511,-0.0343869,0.0718877,-23.91345,-0.00972627,0.974897,-0.137514,-281.9682,-0.988744,-
2016-04-30 18:17:07,2,-41.21543,-0.01626297,0.0435573,-25.977566,-0.00679602,0.974897,2.390988,27.3312,-0.672397,P
2016-04-30 18:35:15,1,-25.99562,-0.01362721,0.0398198,-25.487346,-0.00329421,0.974897,-0.873294,-371.9726,-0.971197,L
2016-04-30 18:48:14,2,-57.51902,-0.03225331,0.1135199,-21.614312,-0.01054718,0.974897,3.623554,178.105,0.17095,P
2016-04-30 21:26:21,3,-24.31965,-0.02136697,?,-21.622279,-0.0029086,0.974897,0.33656,-223.9771,0.58342,-
2016-05-02 08:03:34,1,-64.04439,-0.01703974,0.0766416,-24.269016,-0.01204855,0.974897,3.391931,149.7718,-2.618384,P
2016-05-02 09:20:27,1,-14.35242,-0.03556257,0.1123923,-20.835749,-0.00061532,0.974897,3.561222,170.4803,-0.072063,P
2016-05-02 11:26:51,1,-7.31366,-0.01800965,0.071064,-22.99924,0.00100417,0.974897,-0.535852,-330.695,-0.934317,-
2016-05-02 14:45:42,1,-48.17966,-0.0159734,?,-27.226372,-0.00839836,0.974897,6.465598,525.7586,-0.741051,N
2016-05-02 21:17:53,1,-23.88829,-0.02613682,0.1130375,-21.055792,-0.00280935,0.974897,4.122374,239.1232,0.054996,P
2016-05-02 21:27:15,1,-90.19813,-0.02129451,0.0940736,-23.850858,-0.01806606,0.974897,5.401421,395.5829,-1.165166,P
2016-05-02 22:14:44,3,-17.72033,-0.01437538,0.067657,-23.562284,-0.00139022,0.974897,0.349665,-222.3739,-1.226069,-
2016-05-03 03:25:39,3,-63.8707,-0.01898746,0.1506503,-19.157431,-0.01200859,0.974897,3.581966,173.0177,-1.191537,P
2016-05-03 06:41:19,2,-11.65088,-0.02612301,0.0876949,-21.945452,6.25e-06,0.974897,-0.428832,-317.6038,-1.289436,-
2016-05-03 06:41:46,1,-16.35898,-0.01882474,0.0076824,-28.02674,-0.001077,0.974897,2.744228,70.5414,-0.938409,P
2016-05-03 06:46:52,2,-0.04566,-0.00630379,0.0307566,-25.720762,0.0026764,0.974897,-0.043197,-270.4308,-1.755064,-
2016-05-03 10:52:04,2,-31.53165,-0.02508724,0.10826,-21.550207,-0.00456795,0.974897,4.215043,250.459,-1.450767,P
2016-05-03 12:12:54,3,-58.51738,-0.02277905,0.0705878,-24.767534,-0.01077689,0.974897,4.74801,315.6543,-0.158586,N
2016-05-03 13:54:57,2,-5.25559,-0.01744855,0.0365265,-25.293325,0.00147769,0.974897,-0.981791,-385.2445,?,-
2016-05-03 23:00:46,3,-94.01184,-0.01757855,?,-22.840877,-0.01894352,0.974897,4.962052,341.837,0.108468,N
2016-05-03 23:05:21,2,-40.03993,-0.02224153,0.0567173,-25.438446,-0.00652556,0.974897,5.26765,379.2193,-2.512852,N
2016-05-04 01:19:09,1,-46.13802,-0.01680998,0.0447273,-26.214077,-0.00792862,0.974897,3.992197,223.1994,-1.154988,N
2016-05-04 01:58:54,2,-78.87252,-0.02413277,?,-24.670443,-0.01546024,0.974897,3.489024,161.6487,-0.322115,N
2016-05-04 03:42:30,3,-91.54539,-0.02354456,0.0598498,-26.034837,-0.01837604,0.974897,3.830412,203.4089,-0.771113,-
2016-05-04 09:43:09,3,-54.72205,-0.02043326,0.015,-27.996447,-0.00990365,0.974897,0.740998,-174.5041,-0.567112,N
2016-05-04 10:32:58,3,-67.1141,-0.02669109,0.1098781,-22.156998,-0.01275483,0.974897,4.359082,268.0786,-1.501823,P
2016-05-04 13:53:06,2,-23.0938,-0.02491434,0.0220022,-27.309063,-0.00262656,0.974897,3.78362,197.6851,-1.890447,N
2016-05-04 23:58:15,2,-19.0073,-0.01864381,0.0726385,-23.625298,-0.00168633,0.974897,3.127458,117.42,0.16121,P
2016-05-09 02:05:13,3,-53.91973,-0.01962726,0.0796056,-23.71657,-0.00971905,0.974897,2.320295,18.6837,-0.555788,P
2016-05-09 06:12:39,1,-57.8619,-0.01800926,0.1577988,-18.394687,-0.01062607,0.974897,2.504069,41.1639,-0.87216,L
2016-05-09 07:16:38,1,-21.56074,-0.01176146,0.103586,-21.75513,-0.00227383,0.974897,4.769989,318.3429,-0.602111,P
2016-05-09 07:35:41,2,-61.28125,-0.02244538,0.071266,-24.759173,-0.0114128,0.974897,4.634811,301.8073,-0.875899,N
2016-05-09 12:15:03,2,-113.23624,-0.02222756,0.1236162,-22.117506,-0.02336671,0.974897,4.412263,274.584,-0.213708,N
